StreetAddressID	StreetAddress	StreetAddressURL	StreetID
66840	1 andamooka street	1-6-andamooka-street-fisher-act-2611/20475771811	1979
66841	11 andamooka street	11-andamooka-street-fisher-act-2611/20354691811	1979
66842	13 andamooka street	13-andamooka-street-fisher-act-2611/201242794111	1979
66843	17 andamooka street	17-andamooka-street-fisher-act-2611/20859379011	1979
66844	19 andamooka street	19-andamooka-street-fisher-act-2611/201182310011	1979
66845	2 andamooka street	2-8-andamooka-street-fisher-act-2611/20193245411	1979
66846	2 andamooka street	2-andamooka-street-fisher-act-2611/201000713911	1979
66847	21 andamooka street	21-andamooka-street-fisher-act-2611/20839157311	1979
66848	23 andamooka street	23-andamooka-street-fisher-act-2611/20132617211	1979
66849	24 andamooka street	24-andamooka-street-fisher-act-2611/201081451811	1979
66850	25 andamooka street	25-andamooka-street-fisher-act-2611/20173109011	1979
66851	26 andamooka street	26-andamooka-street-fisher-act-2611/20778561611	1979
66852	27 andamooka street	27-andamooka-street-fisher-act-2611/201061186111	1979
66853	28 andamooka street	28-andamooka-street-fisher-act-2611/20354691911	1979
66854	29 andamooka street	29-andamooka-street-fisher-act-2611/201041076511	1979
66855	3 andamooka street	3-andamooka-street-fisher-act-2611/20819021111	1979
66856	31 andamooka street	31-andamooka-street-fisher-act-2611/201101611911	1979
66857	33 andamooka street	33-andamooka-street-fisher-act-2611/20798789411	1979
66858	35 andamooka street	35-andamooka-street-fisher-act-2611/20435398311	1979
66859	37 andamooka street	37-andamooka-street-fisher-act-2611/20253883911	1979
66860	39 andamooka street	39-andamooka-street-fisher-act-2611/20718016711	1979
66861	4 andamooka street	4-andamooka-street-fisher-act-2611/20657551511	1979
66862	5 andamooka street	5-andamooka-street-fisher-act-2611/201020853311	1979
66863	6 andamooka street	6-andamooka-street-fisher-act-2611/20394968811	1979
66864	7 andamooka street	7-andamooka-street-fisher-act-2611/20980472211	1979
66865	8 andamooka street	8-andamooka-street-fisher-act-2611/20718016611	1979
66866	9 andamooka street	9-andamooka-street-fisher-act-2611/20919965611	1979
66867	1 araluen street	1-10-araluen-street-fisher-act-2611/201202458711	1980
66868	1 araluen street	1-12-araluen-street-fisher-act-2611/20213581311	1980
66869	1 araluen street	1-14-araluen-street-fisher-act-2611/20475771911	1980
66870	1 araluen street	1-2-araluen-street-fisher-act-2611/20233745111	1980
66871	1 araluen street	1-23a-araluen-street-fisher-act-2611/20657551811	1980
66872	1 araluen street	1-31-araluen-street-fisher-act-2611/20556612111	1980
66873	1 araluen street	1-araluen-street-fisher-act-2611/20596997211	1980
66874	10 araluen street	10-31-araluen-street-fisher-act-2611/2052085711	1980
66875	10 araluen street	10-araluen-street-fisher-act-2611/20758410411	1980
66876	11 araluen street	11-31-araluen-street-fisher-act-2611/2072247511	1980
66877	11 araluen street	11-araluen-street-fisher-act-2611/20657551611	1980
66878	12 araluen street	12-31-araluen-street-fisher-act-2611/201242794211	1980
66879	12 araluen street	12-araluen-street-fisher-act-2611/20859379111	1980
66880	13 araluen street	13-31-araluen-street-fisher-act-2611/20778561711	1980
66881	14 araluen street	14-31-araluen-street-fisher-act-2611/20718017111	1980
66882	14 araluen street	14-araluen-street-fisher-act-2611/201262944211	1980
66883	15 araluen street	15-31-araluen-street-fisher-act-2611/2072247611	1980
66884	1a araluen street	1a-2-araluen-street-fisher-act-2611/20718017211	1980
66885	1b araluen street	1b-2-araluen-street-fisher-act-2611/20495988911	1980
66886	2 araluen street	2-10-araluen-street-fisher-act-2611/20718017011	1980
66887	2 araluen street	2-12-araluen-street-fisher-act-2611/20738203811	1980
66888	2 araluen street	2-14-araluen-street-fisher-act-2611/20334553911	1980
66889	2 araluen street	2-2-araluen-street-fisher-act-2611/201020853411	1980
66890	2 araluen street	2-23b-araluen-street-fisher-act-2611/20132617311	1980
66891	2 araluen street	2-31-araluen-street-fisher-act-2611/20657551911	1980
66892	2 araluen street	2-araluen-street-fisher-act-2611/20677653211	1980
66893	23a araluen street	23a-araluen-street-fisher-act-2611/20374793311	1980
66894	23b araluen street	23b-araluen-street-fisher-act-2611/2031841211	1980
66895	2a araluen street	2a-2-araluen-street-fisher-act-2611/201061186211	1980
66896	2b araluen street	2b-2-araluen-street-fisher-act-2611/201061186311	1980
66897	3 araluen street	3-12-araluen-street-fisher-act-2611/20354692011	1980
66898	3 araluen street	3-31-araluen-street-fisher-act-2611/20475772011	1980
66899	3 araluen street	3-araluen-street-fisher-act-2611/201121819611	1980
66900	31 araluen street	31-araluen-street-fisher-act-2611/201041076611	1980
66901	4 araluen street	4-12-araluen-street-fisher-act-2611/201101612011	1980
66902	4 araluen street	4-31-araluen-street-fisher-act-2611/20173109111	1980
66903	5 araluen street	5-31-araluen-street-fisher-act-2611/20940170911	1980
66904	5 araluen street	5-araluen-street-fisher-act-2611/20718016811	1980
66905	6 araluen street	6-31-araluen-street-fisher-act-2611/20980472311	1980
66906	7 araluen street	7-31-araluen-street-fisher-act-2611/201202458811	1980
66907	7 araluen street	7-araluen-street-fisher-act-2611/20657551711	1980
66908	8 araluen street	8-31-araluen-street-fisher-act-2611/20213581411	1980
66909	8 araluen street	8-araluen-street-fisher-act-2611/20960342411	1980
66910	9 araluen street	9-31-araluen-street-fisher-act-2611/20819021211	1980
66911	9 araluen street	9-araluen-street-fisher-act-2611/20718016911	1980
66912	1 ardlethan street	1-19-ardlethan-street-fisher-act-2611/20919965711	1981
66913	1 ardlethan street	1-41-ardlethan-street-fisher-act-2611/201020853611	1981
66914	1 ardlethan street	1-ardlethan-street-fisher-act-2611/20213581511	1981
