StreetAddressID	StreetAddress	StreetAddressURL	StreetID
77648	1 ainslie avenue	1-69-ainslie-avenue-braddon-act-2612/20302197611	2420
77649	1 ainslie avenue	1-71-ainslie-avenue-braddon-act-2612/20241849011	2420
77650	1 ainslie avenue	1-73-ainslie-avenue-braddon-act-2612/20685766611	2420
77651	1 ainslie avenue	1-75-ainslie-avenue-braddon-act-2612/201271030211	2420
77652	2 ainslie avenue	2-69-ainslie-avenue-braddon-act-2612/2039932011	2420
77653	2 ainslie avenue	2-71-ainslie-avenue-braddon-act-2612/20948276211	2420
77654	2 ainslie avenue	2-73-ainslie-avenue-braddon-act-2612/20584887111	2420
77655	2 ainslie avenue	2-75-ainslie-avenue-braddon-act-2612/2039932311	2420
77656	3 ainslie avenue	3-69-ainslie-avenue-braddon-act-2612/20342678011	2420
77657	3 ainslie avenue	3-71-ainslie-avenue-braddon-act-2612/20948276311	2420
77658	3 ainslie avenue	3-73-ainslie-avenue-braddon-act-2612/201069317811	2420
77659	3 ainslie avenue	3-75-ainslie-avenue-braddon-act-2612/2019715411	2420
77660	34 ainslie avenue	34-63-ainslie-avenue-braddon-act-2612/20403074711	2420
77661	35 ainslie avenue	35-63-ainslie-avenue-braddon-act-2612/2039932211	2420
77662	36 ainslie avenue	36-63-ainslie-avenue-braddon-act-2612/20282015211	2420
77663	37 ainslie avenue	37-63-ainslie-avenue-braddon-act-2612/20968420011	2420
77664	38 ainslie avenue	38-63-ainslie-avenue-braddon-act-2612/20766493511	2420
77665	39 ainslie avenue	39-63-ainslie-avenue-braddon-act-2612/20322390611	2420
77666	4 ainslie avenue	4-69-ainslie-avenue-braddon-act-2612/201109698611	2420
77667	4 ainslie avenue	4-71-ainslie-avenue-braddon-act-2612/20928052611	2420
77668	4 ainslie avenue	4-73-ainslie-avenue-braddon-act-2612/20948276111	2420
77669	4 ainslie avenue	4-75-ainslie-avenue-braddon-act-2612/20483862311	2420
77670	40 ainslie avenue	40-63-ainslie-avenue-braddon-act-2612/201089517711	2420
77671	41 ainslie avenue	41-63-ainslie-avenue-braddon-act-2612/20726133411	2420
77672	42 ainslie avenue	42-63-ainslie-avenue-braddon-act-2612/20221651411	2420
