StreetAddressID	StreetAddress	StreetAddressURL	StreetID
59082	1 barrier street	1-10-barrier-street-fyshwick-act-2609/201520594011	1662
59083	1 barrier street	1-100-barrier-street-fyshwick-act-2609/201132262511	1662
59084	1 barrier street	1-18-barrier-street-fyshwick-act-2609/201273439411	1662
59085	1 barrier street	1-21-barrier-street-fyshwick-act-2609/201439045911	1662
59086	1 barrier street	1-28-barrier-street-fyshwick-act-2609/201623663011	1662
59087	1 barrier street	1-3-barrier-street-fyshwick-act-2609/20122932211	1662
59088	1 barrier street	1-5-barrier-street-fyshwick-act-2609/201439046011	1662
59089	1 barrier street	1-60-barrier-street-fyshwick-act-2609/201687920011	1662
59090	1 barrier street	1-70-barrier-street-fyshwick-act-2609/20768879711	1662
59091	1 barrier street	1-72-barrier-street-fyshwick-act-2609/201051567111	1662
59092	1 barrier street	1-76-barrier-street-fyshwick-act-2609/20627694311	1662
59093	1 barrier street	1-8-barrier-street-fyshwick-act-2609/201317669311	1662
59094	1 barrier street	1-82-barrier-street-fyshwick-act-2609/20385297311	1662
59095	1 barrier street	1-84-barrier-street-fyshwick-act-2609/20688174811	1662
59096	1 barrier street	1-90-barrier-street-fyshwick-act-2609/20526716111	1662
59097	1 barrier street	1-barrier-street-fyshwick-act-2609/20546960411	1662
59098	10 barrier street	10-12-barrier-street-fyshwick-act-2609/201112129011	1662
59099	10 barrier street	10-90-barrier-street-fyshwick-act-2609/20970852811	1662
59100	10 barrier street	10-barrier-street-fyshwick-act-2609/201438137811	1662
59101	100 barrier street	100-112-barrier-street-fyshwick-act-2609/201490334011	1662
59102	100 barrier street	100-barrier-street-fyshwick-act-2609/20122932111	1662
59103	11 barrier street	11-13-barrier-street-fyshwick-act-2609/20425692011	1662
59104	11 barrier street	11-90-barrier-street-fyshwick-act-2609/20849681611	1662
59105	11 barrier street	11-barrier-street-fyshwick-act-2609/20183588711	1662
59106	12 barrier street	12-3-barrier-street-fyshwick-act-2609/201544016811	1662
59107	12 barrier street	12-90-barrier-street-fyshwick-act-2609/20445894011	1662
59108	12 barrier street	12-barrier-street-fyshwick-act-2609/201438137911	1662
59109	13 barrier street	13-90-barrier-street-fyshwick-act-2609/20526716311	1662
59110	13 barrier street	13-barrier-street-fyshwick-act-2609/201233102311	1662
59111	14 barrier street	14-16-barrier-street-fyshwick-act-2609/20264347911	1662
