StreetAddressID	StreetAddress	StreetAddressURL	StreetID
114036	1 aaron place	1-aaron-place-macgregor-act-2615/20504271511	3697
114037	2 aaron place	2-aaron-place-macgregor-act-2615/201109899011	3697
114038	3 aaron place	3-aaron-place-macgregor-act-2615/20847455311	3697
114039	4 aaron place	4-aaron-place-macgregor-act-2615/20140917411	3697
114040	5 aaron place	5-aaron-place-macgregor-act-2615/20524498011	3697
114041	6 aaron place	6-aaron-place-macgregor-act-2615/20443668911	3697
114042	7 aaron place	7-aaron-place-macgregor-act-2615/20645626611	3697
114043	8 aaron place	8-aaron-place-macgregor-act-2615/20645626511	3697
114044	1 abbie street	1-3-abbie-street-macgregor-act-2615/201316580311	3698
114045	1 abbie street	1-abbie-street-macgregor-act-2615/201210543911	3698
114046	2 abbie street	2-5-abbie-street-macgregor-act-2615/201316580411	3698
114047	3 abbie street	3-abbie-street-macgregor-act-2615/201316753911	3698
114048	5 abbie street	5-abbie-street-macgregor-act-2615/201316754011	3698
114049	10 alleyne close	10-alleyne-close-macgregor-act-2615/201251064611	3699
114050	12 alleyne close	12-alleyne-close-macgregor-act-2615/201150248111	3699
114051	14 alleyne close	14-alleyne-close-macgregor-act-2615/20362934311	3699
114052	16 alleyne close	16-alleyne-close-macgregor-act-2615/20726326411	3699
114053	17 alleyne close	17-alleyne-close-macgregor-act-2615/201069521011	3699
114054	18 alleyne close	18-alleyne-close-macgregor-act-2615/201008955611	3699
114055	19 alleyne close	19-alleyne-close-macgregor-act-2615/20201570011	3699
114056	2 alleyne close	2-alleyne-close-macgregor-act-2615/201089716311	3699
114057	20 alleyne close	20-alleyne-close-macgregor-act-2615/201291422811	3699
114058	21 alleyne close	21-alleyne-close-macgregor-act-2615/20685966811	3699
114059	22 alleyne close	22-alleyne-close-macgregor-act-2615/20201569911	3699
114060	23 alleyne close	23-alleyne-close-macgregor-act-2615/20140917511	3699
114061	24 alleyne close	24-alleyne-close-macgregor-act-2615/201170370711	3699
114062	25 alleyne close	25-alleyne-close-macgregor-act-2615/20140917611	3699
114063	27 alleyne close	27-alleyne-close-macgregor-act-2615/20907984511	3699
114064	29 alleyne close	29-alleyne-close-macgregor-act-2615/20928249511	3699
114065	31 alleyne close	31-alleyne-close-macgregor-act-2615/20766687511	3699
114066	33 alleyne close	33-alleyne-close-macgregor-act-2615/20928249611	3699
114067	35 alleyne close	35-alleyne-close-macgregor-act-2615/20948463211	3699
114068	4 alleyne close	4-alleyne-close-macgregor-act-2615/20827286811	3699
114069	6 alleyne close	6-alleyne-close-macgregor-act-2615/20302394511	3699
114070	8 alleyne close	8-alleyne-close-macgregor-act-2615/20403279611	3699
114071	11 archdall street	11-archdall-street-macgregor-act-2615/20524498111	3700
114072	12 archdall street	12-archdall-street-macgregor-act-2615/20585083211	3700
114073	13 archdall street	13-archdall-street-macgregor-act-2615/20322594111	3700
114074	14 archdall street	14-archdall-street-macgregor-act-2615/20625506411	3700
114075	15 archdall street	15-archdall-street-macgregor-act-2615/20544734811	3700
114076	16 archdall street	16-archdall-street-macgregor-act-2615/2060375711	3700
114077	16b archdall street	16b-archdall-street-macgregor-act-2615/20807098711	3700
114078	17 archdall street	17-archdall-street-macgregor-act-2615/20120743211	3700
114079	18 archdall street	18-archdall-street-macgregor-act-2615/20847455411	3700
114080	19 archdall street	19-archdall-street-macgregor-act-2615/20443669011	3700
114081	20 archdall street	20-archdall-street-macgregor-act-2615/20403279711	3700
114082	21 archdall street	21-archdall-street-macgregor-act-2615/20161142211	3700
114083	22 archdall street	22-archdall-street-macgregor-act-2615/201210755711	3700
114084	23 archdall street	23-archdall-street-macgregor-act-2615/201291422911	3700
114085	24 archdall street	24-archdall-street-macgregor-act-2615/20605326211	3700
114086	25 archdall street	25-archdall-street-macgregor-act-2615/2060375511	3700
114087	26 archdall street	26-archdall-street-macgregor-act-2615/20988764011	3700
114088	27 archdall street	27-archdall-street-macgregor-act-2615/201029173511	3700
114089	28 archdall street	28-archdall-street-macgregor-act-2615/20383070711	3700
114090	29 archdall street	29-archdall-street-macgregor-act-2615/20484058811	3700
114091	3 archdall street	3-archdall-street-macgregor-act-2615/201230894011	3700
114092	30 archdall street	30-archdall-street-macgregor-act-2615/201029173411	3700
114093	31 archdall street	31-archdall-street-macgregor-act-2615/20161142311	3700
114094	32 archdall street	32-archdall-street-macgregor-act-2615/20726326511	3700
114095	33 archdall street	33-archdall-street-macgregor-act-2615/20201570211	3700
114096	34 archdall street	34-archdall-street-macgregor-act-2615/20786885611	3700
114097	35 archdall street	35-archdall-street-macgregor-act-2615/20827286911	3700
114098	36 archdall street	36-archdall-street-macgregor-act-2615/20383070811	3700
114099	37 archdall street	37-archdall-street-macgregor-act-2615/20242038811	3700
114100	38 archdall street	38-archdall-street-macgregor-act-2615/20181394311	3700
114101	39 archdall street	39-archdall-street-macgregor-act-2615/20746503011	3700
114102	4 archdall street	4-archdall-street-macgregor-act-2615/20605326311	3700
