StreetAddressID	StreetAddress	StreetAddressURL	StreetID
72155	1 adinda street	1-42a-adinda-street-waramanga-act-2611/201081448611	2210
72156	1 adinda street	1-adinda-street-waramanga-act-2611/20576788111	2210
72157	10 adinda street	10-adinda-street-waramanga-act-2611/201101608011	2210
72158	11 adinda street	11-adinda-street-waramanga-act-2611/20455562911	2210
72159	12 adinda street	12-adinda-street-waramanga-act-2611/20253882111	2210
72160	13 adinda street	13-adinda-street-waramanga-act-2611/20314321611	2210
72161	14 adinda street	14-adinda-street-waramanga-act-2611/2092400011	2210
72162	15 adinda street	15-adinda-street-waramanga-act-2611/201061182911	2210
72163	16 adinda street	16-adinda-street-waramanga-act-2611/2011618311	2210
72164	17 adinda street	17-adinda-street-waramanga-act-2611/201061183011	2210
72165	18 adinda street	18-adinda-street-waramanga-act-2611/20253882211	2210
72166	19 adinda street	19-adinda-street-waramanga-act-2611/20617228411	2210
72167	2 adinda street	2-42b-adinda-street-waramanga-act-2611/20960339211	2210
72168	2 adinda street	2-adinda-street-waramanga-act-2611/201000710811	2210
72169	20 adinda street	20-adinda-street-waramanga-act-2611/20596994311	2210
72170	21 adinda street	21-adinda-street-waramanga-act-2611/20435396011	2210
72171	22 adinda street	22-adinda-street-waramanga-act-2611/201283146611	2210
72172	23 adinda street	23-adinda-street-waramanga-act-2611/20617228511	2210
72173	24 adinda street	24-adinda-street-waramanga-act-2611/20314321711	2210
72174	25 adinda street	25-adinda-street-waramanga-act-2611/20839154311	2210
72175	26 adinda street	26-adinda-street-waramanga-act-2611/20960339311	2210
72176	27 adinda street	27-adinda-street-waramanga-act-2611/20193242711	2210
72177	28 adinda street	28-adinda-street-waramanga-act-2611/20112502511	2210
72178	29 adinda street	29-adinda-street-waramanga-act-2611/2052082511	2210
72179	3 adinda street	3-adinda-street-waramanga-act-2611/20738201211	2210
72180	30 adinda street	30-adinda-street-waramanga-act-2611/20556610211	2210
72181	31 adinda street	31-adinda-street-waramanga-act-2611/20980469511	2210
72182	32 adinda street	32-adinda-street-waramanga-act-2611/201222669811	2210
72183	33 adinda street	33-adinda-street-waramanga-act-2611/20253882011	2210
72184	34 adinda street	34-adinda-street-waramanga-act-2611/201000710711	2210
72185	35 adinda street	35-adinda-street-waramanga-act-2611/20334551811	2210
72186	36 adinda street	36-adinda-street-waramanga-act-2611/20798786111	2210
72187	37 adinda street	37-adinda-street-waramanga-act-2611/20899723211	2210
72188	38 adinda street	38-adinda-street-waramanga-act-2611/20697865611	2210
72189	39 adinda street	39-adinda-street-waramanga-act-2611/20576788011	2210
72190	4 adinda street	4-adinda-street-waramanga-act-2611/201262941411	2210
72191	40 adinda street	40-adinda-street-waramanga-act-2611/20334551711	2210
72192	41 adinda street	41-adinda-street-waramanga-act-2611/20374790211	2210
72193	42a adinda street	42a-adinda-street-waramanga-act-2611/20899723111	2210
72194	42b adinda street	42b-adinda-street-waramanga-act-2611/20314321511	2210
72195	43 adinda street	43-adinda-street-waramanga-act-2611/20778559111	2210
72196	44 adinda street	44-adinda-street-waramanga-act-2611/2052082411	2210
72197	45 adinda street	45-adinda-street-waramanga-act-2611/20819017111	2210
72198	46 adinda street	46-adinda-street-waramanga-act-2611/20940168411	2210
72199	47 adinda street	47-adinda-street-waramanga-act-2611/201041073211	2210
72200	48 adinda street	48-adinda-street-waramanga-act-2611/201202456011	2210
72201	49 adinda street	49-adinda-street-waramanga-act-2611/20374790311	2210
72202	5 adinda street	5-adinda-street-waramanga-act-2611/20516179511	2210
72203	51 adinda street	51-adinda-street-waramanga-act-2611/20798786211	2210
72204	53 adinda street	53-adinda-street-waramanga-act-2611/20637417111	2210
72205	6 adinda street	6-adinda-street-waramanga-act-2611/2011618211	2210
72206	6a adinda street	6a-adinda-street-waramanga-act-2611/201543835811	2210
72207	7 adinda street	7-adinda-street-waramanga-act-2611/20294117111	2210
72208	8 adinda street	8-adinda-street-waramanga-act-2611/20334551911	2210
72209	9 adinda street	9-adinda-street-waramanga-act-2611/20819017011	2210
72210	9a adinda street	9a-adinda-street-waramanga-act-2611/201000710611	2210
72211	9b adinda street	9b-adinda-street-waramanga-act-2611/20798786011	2210
72212	1 alawa street	1-12-alawa-street-waramanga-act-2611/20677650911	2211
72213	1 alawa street	1-alawa-street-waramanga-act-2611/20617228711	2211
72214	10 alawa street	10-alawa-street-waramanga-act-2611/20980470311	2211
72215	10a alawa street	10a-alawa-street-waramanga-act-2611/20455563511	2211
72216	11 alawa street	11-alawa-street-waramanga-act-2611/201000711111	2211
72217	12 alawa street	12-alawa-street-waramanga-act-2611/20960339511	2211
72218	12a alawa street	12a-alawa-street-waramanga-act-2611/20213578711	2211
72219	13 alawa street	13-alawa-street-waramanga-act-2611/201020851011	2211
72220	14 alawa street	14-alawa-street-waramanga-act-2611/20596994511	2211
72221	15 alawa street	15-alawa-street-waramanga-act-2611/201182307811	2211
72222	16 alawa street	16-alawa-street-waramanga-act-2611/20475769811	2211
72223	16a alawa street	16a-alawa-street-waramanga-act-2611/201317592811	2211
72224	17 alawa street	17-alawa-street-waramanga-act-2611/20516179811	2211
72225	18 alawa street	18-alawa-street-waramanga-act-2611/2052082811	2211
72226	18a alawa street	18a-alawa-street-waramanga-act-2611/201543837111	2211
72227	19 alawa street	19-alawa-street-waramanga-act-2611/20617228811	2211
72228	2 alawa street	2-12-alawa-street-waramanga-act-2611/20112502811	2211
72229	2 alawa street	2-12a-alawa-street-waramanga-act-2611/201202456311	2211
72230	2 alawa street	2-alawa-street-waramanga-act-2611/20960339611	2211
72231	20 alawa street	20-alawa-street-waramanga-act-2611/20960339911	2211
72232	21 alawa street	21-alawa-street-waramanga-act-2611/20899723611	2211
72233	22 alawa street	22-alawa-street-waramanga-act-2611/201081448711	2211
72234	23 alawa street	23-alawa-street-waramanga-act-2611/20455563611	2211
72235	24 alawa street	24-alawa-street-waramanga-act-2611/201242792111	2211
72236	25 alawa street	25-alawa-street-waramanga-act-2611/201081448811	2211
72237	26 alawa street	26-alawa-street-waramanga-act-2611/201061183711	2211
72238	27 alawa street	27-alawa-street-waramanga-act-2611/201041073911	2211
72239	28 alawa street	28-alawa-street-waramanga-act-2611/20738201811	2211
72240	29 alawa street	29-alawa-street-waramanga-act-2611/201061183911	2211
72241	3 alawa street	3-alawa-street-waramanga-act-2611/201061183811	2211
72242	30 alawa street	30-alawa-street-waramanga-act-2611/201202456411	2211
72243	31 alawa street	31-alawa-street-waramanga-act-2611/20839154411	2211
72244	32 alawa street	32-alawa-street-waramanga-act-2611/201041074011	2211
72245	33 alawa street	33-alawa-street-waramanga-act-2611/20233742311	2211
72246	34 alawa street	34-alawa-street-waramanga-act-2611/20677651011	2211
72247	35 alawa street	35-alawa-street-waramanga-act-2611/20273976411	2211
72248	36 alawa street	36-alawa-street-waramanga-act-2611/20778559611	2211
72249	37 alawa street	37-alawa-street-waramanga-act-2611/20738201711	2211
72250	38 alawa street	38-alawa-street-waramanga-act-2611/20960339711	2211
72251	4 alawa street	4-alawa-street-waramanga-act-2611/20576788411	2211
72252	40 alawa street	40-alawa-street-waramanga-act-2611/20536420411	2211
72253	42 alawa street	42-alawa-street-waramanga-act-2611/20899723511	2211
72254	44 alawa street	44-alawa-street-waramanga-act-2611/20374790711	2211
72255	46 alawa street	46-alawa-street-waramanga-act-2611/20697865911	2211
72256	48 alawa street	48-alawa-street-waramanga-act-2611/20718015011	2211
72257	5 alawa street	5-alawa-street-waramanga-act-2611/201121817311	2211
