StreetAddressID	StreetAddress	StreetAddressURL	StreetID
39948	13 allan place	13-allan-place-curtin-act-2605/20305531911	1018
39949	15 allan place	15-allan-place-curtin-act-2605/20204685511	1018
39950	17 allan place	17-allan-place-curtin-act-2605/20527602211	1018
39951	3 allan place	3-allan-place-curtin-act-2605/20830380811	1018
39952	5 allan place	5-allan-place-curtin-act-2605/20568004911	1018
39953	7 allan place	7-allan-place-curtin-act-2605/20366011811	1018
39954	9 allan place	9-allan-place-curtin-act-2605/20265237411	1018
39955	1 allan street	1-2-allan-street-curtin-act-2605/201213866711	1019
39956	1 allan street	1-83-allan-street-curtin-act-2605/20547858011	1019
39957	1 allan street	1-89-allan-street-curtin-act-2605/201581687311	1019
39958	1 allan street	1-allan-street-curtin-act-2605/20487186011	1019
39959	10 allan street	10-89-allan-street-curtin-act-2605/201581687211	1019
39960	10 allan street	10-allan-street-curtin-act-2605/20103757811	1019
39961	12 allan street	12-allan-street-curtin-act-2605/20870718811	1019
39962	14 allan street	14-allan-street-curtin-act-2605/20406364511	1019
39963	16 allan street	16-allan-street-curtin-act-2605/201193656411	1019
39964	18 allan street	18-allan-street-curtin-act-2605/20991914911	1019
39965	19 allan street	19-allan-street-curtin-act-2605/20345953511	1019
39966	2 allan street	2-83a-allan-street-curtin-act-2605/201113019011	1019
39967	2 allan street	2-89-allan-street-curtin-act-2605/201581687411	1019
39968	2 allan street	2-allan-street-curtin-act-2605/201012081711	1019
39969	21 allan street	21-allan-street-curtin-act-2605/20789995511	1019
39970	23 allan street	23-allan-street-curtin-act-2605/20224988411	1019
39971	24 allan street	24-allan-street-curtin-act-2605/201012081811	1019
39972	25 allan street	25-allan-street-curtin-act-2605/20386187411	1019
39973	26 allan street	26-allan-street-curtin-act-2605/201133138811	1019
39974	27 allan street	27-allan-street-curtin-act-2605/201072636811	1019
39975	28 allan street	28-allan-street-curtin-act-2605/201274330011	1019
39976	29 allan street	29-allan-street-curtin-act-2605/201072636911	1019
39977	3 allan street	3-89-allan-street-curtin-act-2605/201581687511	1019
39978	30 allan street	30-allan-street-curtin-act-2605/201133138711	1019
39979	31 allan street	31-allan-street-curtin-act-2605/2023007511	1019
39980	32 allan street	32-allan-street-curtin-act-2605/201193656511	1019
39981	33 allan street	33-allan-street-curtin-act-2605/20103757911	1019
39982	34 allan street	34-allan-street-curtin-act-2605/20164252911	1019
39983	35 allan street	35-allan-street-curtin-act-2605/20245155511	1019
39984	36 allan street	36-allan-street-curtin-act-2605/20971734811	1019
39985	37 allan street	37-allan-street-curtin-act-2605/20305536311	1019
39986	38 allan street	38-allan-street-curtin-act-2605/20305536411	1019
39987	39 allan street	39-allan-street-curtin-act-2605/2063489911	1019
39988	4 allan street	4-89-allan-street-curtin-act-2605/201581687611	1019
39989	4 allan street	4-allan-street-curtin-act-2605/201052442311	1019
39990	41 allan street	41-allan-street-curtin-act-2605/20164252811	1019
