StreetAddressID	StreetAddress	StreetAddressURL	StreetID
71911	1 jim bradley	1-jim-bradley-crescent-uriarra-village-act-2611/201544058811	2194
71912	10 jim bradley	10-jim-bradley-crescent-uriarra-village-act-2611/201544058411	2194
71913	11 jim bradley	11-jim-bradley-crescent-uriarra-village-act-2611/201543935411	2194
71914	13 jim bradley	13-jim-bradley-crescent-uriarra-village-act-2611/201543935511	2194
71915	14 jim bradley	14-jim-bradley-crescent-uriarra-village-act-2611/201544058511	2194
71916	15 jim bradley	15-jim-bradley-crescent-uriarra-village-act-2611/201543935611	2194
71917	16 jim bradley	16-jim-bradley-crescent-uriarra-village-act-2611/201544058611	2194
71918	17 jim bradley	17-jim-bradley-crescent-uriarra-village-act-2611/201543935711	2194
71919	18 jim bradley	18-jim-bradley-crescent-uriarra-village-act-2611/201544058711	2194
71920	19 jim bradley	19-jim-bradley-crescent-uriarra-village-act-2611/201543935811	2194
71921	2 jim bradley	2-jim-bradley-crescent-uriarra-village-act-2611/201543936811	2194
71922	21 jim bradley	21-jim-bradley-crescent-uriarra-village-act-2611/201543935911	2194
71923	22 jim bradley	22-jim-bradley-crescent-uriarra-village-act-2611/201543936011	2194
71924	23 jim bradley	23-jim-bradley-crescent-uriarra-village-act-2611/201543936111	2194
71925	24 jim bradley	24-jim-bradley-crescent-uriarra-village-act-2611/201543936211	2194
71926	25 jim bradley	25-jim-bradley-crescent-uriarra-village-act-2611/201543936311	2194
71927	26 jim bradley	26-jim-bradley-crescent-uriarra-village-act-2611/201543936411	2194
71928	27 jim bradley	27-jim-bradley-crescent-uriarra-village-act-2611/201543936511	2194
71929	28 jim bradley	28-jim-bradley-crescent-uriarra-village-act-2611/201543936611	2194
71930	29 jim bradley	29-jim-bradley-crescent-uriarra-village-act-2611/201543936711	2194
71931	30 jim bradley	30-jim-bradley-crescent-uriarra-village-act-2611/201543936911	2194
71932	31 jim bradley	31-jim-bradley-crescent-uriarra-village-act-2611/201543937011	2194
71933	31a jim bradley	31a-jim-bradley-crescent-uriarra-village-act-2611/201544058911	2194
71934	32 jim bradley	32-jim-bradley-crescent-uriarra-village-act-2611/201543937111	2194
71935	33 jim bradley	33-jim-bradley-crescent-uriarra-village-act-2611/201543937211	2194
71936	34 jim bradley	34-jim-bradley-crescent-uriarra-village-act-2611/201544059011	2194
71937	35 jim bradley	35-jim-bradley-crescent-uriarra-village-act-2611/201543937311	2194
71938	36 jim bradley	36-jim-bradley-crescent-uriarra-village-act-2611/201543937411	2194
71939	37 jim bradley	37-jim-bradley-crescent-uriarra-village-act-2611/201543937511	2194
71940	38 jim bradley	38-jim-bradley-crescent-uriarra-village-act-2611/201543937611	2194
71941	39 jim bradley	39-jim-bradley-crescent-uriarra-village-act-2611/201543937711	2194
71942	4 jim bradley	4-jim-bradley-crescent-uriarra-village-act-2611/201543938411	2194
71943	41 jim bradley	41-jim-bradley-crescent-uriarra-village-act-2611/201543937811	2194
71944	42 jim bradley	42-jim-bradley-crescent-uriarra-village-act-2611/201543937911	2194
71945	43 jim bradley	43-jim-bradley-crescent-uriarra-village-act-2611/201543938011	2194
71946	45 jim bradley	45-jim-bradley-crescent-uriarra-village-act-2611/201543938111	2194
71947	47 jim bradley	47-jim-bradley-crescent-uriarra-village-act-2611/201543938211	2194
71948	49 jim bradley	49-jim-bradley-crescent-uriarra-village-act-2611/201543938311	2194
71949	5 jim bradley	5-jim-bradley-crescent-uriarra-village-act-2611/201543939011	2194
71950	51 jim bradley	51-jim-bradley-crescent-uriarra-village-act-2611/201543938511	2194
71951	53 jim bradley	53-jim-bradley-crescent-uriarra-village-act-2611/201543938611	2194
71952	55 jim bradley	55-jim-bradley-crescent-uriarra-village-act-2611/201543938711	2194
71953	57 jim bradley	57-jim-bradley-crescent-uriarra-village-act-2611/201543938811	2194
71954	59 jim bradley	59-jim-bradley-crescent-uriarra-village-act-2611/201543938911	2194
71955	6 jim bradley	6-jim-bradley-crescent-uriarra-village-act-2611/201543939611	2194
71956	61 jim bradley	61-jim-bradley-crescent-uriarra-village-act-2611/201543939111	2194
71957	63 jim bradley	63-jim-bradley-crescent-uriarra-village-act-2611/201543939211	2194
71958	65 jim bradley	65-jim-bradley-crescent-uriarra-village-act-2611/201543939311	2194
71959	67 jim bradley	67-jim-bradley-crescent-uriarra-village-act-2611/201543939411	2194
71960	69 jim bradley	69-jim-bradley-crescent-uriarra-village-act-2611/201543939511	2194
71961	7 jim bradley	7-jim-bradley-crescent-uriarra-village-act-2611/201544059111	2194
71962	71 jim bradley	71-jim-bradley-crescent-uriarra-village-act-2611/201543939711	2194
71963	73 jim bradley	73-jim-bradley-crescent-uriarra-village-act-2611/201543939811	2194
71964	75 jim bradley	75-jim-bradley-crescent-uriarra-village-act-2611/201543939911	2194
71965	77 jim bradley	77-jim-bradley-crescent-uriarra-village-act-2611/201543940011	2194
71966	79 jim bradley	79-jim-bradley-crescent-uriarra-village-act-2611/201543940111	2194
71967	8 jim bradley	8-jim-bradley-crescent-uriarra-village-act-2611/201543940711	2194
71968	81 jim bradley	81-jim-bradley-crescent-uriarra-village-act-2611/201543940211	2194
71969	83 jim bradley	83-jim-bradley-crescent-uriarra-village-act-2611/201543940311	2194
71970	85 jim bradley	85-jim-bradley-crescent-uriarra-village-act-2611/201543940411	2194
71971	87 jim bradley	87-jim-bradley-crescent-uriarra-village-act-2611/201543940511	2194
71972	89 jim bradley	89-jim-bradley-crescent-uriarra-village-act-2611/201543940611	2194
71973	9 jim bradley	9-jim-bradley-crescent-uriarra-village-act-2611/201543940811	2194
71974	1 kelvin street	1-kelvin-street-uriarra-village-act-2611/201543941411	2195
71975	3 kelvin street	3-kelvin-street-uriarra-village-act-2611/201543941511	2195
71976	5 kelvin street	5-kelvin-street-uriarra-village-act-2611/201543941611	2195
71977	7 kelvin street	7-kelvin-street-uriarra-village-act-2611/201543941711	2195
71978	14 lance bates	14-lance-bates-street-uriarra-village-act-2611/201543946911	2196
71979	16 lance bates	16-lance-bates-street-uriarra-village-act-2611/201543947011	2196
71980	2 lance bates	2-lance-bates-street-uriarra-village-act-2611/201543947111	2196
71981	4 lance bates	4-lance-bates-street-uriarra-village-act-2611/201543947211	2196
71982	1 len ryan	1-len-ryan-street-uriarra-village-act-2611/201543951711	2197
71983	2 len ryan	2-len-ryan-street-uriarra-village-act-2611/201543951811	2197
71984	3 len ryan	3-len-ryan-street-uriarra-village-act-2611/201543951911	2197
71985	4 len ryan	4-len-ryan-street-uriarra-village-act-2611/201543952011	2197
71986	5 len ryan	5-len-ryan-street-uriarra-village-act-2611/201543952111	2197
71987	6 len ryan	6-len-ryan-street-uriarra-village-act-2611/201543952211	2197
71988	7 len ryan	7-len-ryan-street-uriarra-village-act-2611/201543952311	2197
71989	8 len ryan	8-len-ryan-street-uriarra-village-act-2611/201543952411	2197
71990	1 ray donnelly	1-ray-donnelly-street-uriarra-village-act-2611/201543968811	2198
71991	11 ray donnelly	11-ray-donnelly-street-uriarra-village-act-2611/201543968511	2198
71992	15 ray donnelly	15-ray-donnelly-street-uriarra-village-act-2611/201543968611	2198
